anio,periodo,delegacion_issste,tipo,citas,sexo,fecha
2021,octubre a diciembre,San Luis Potosí,via clinicas pensionados,627,hombres,2021-12-31
2021,octubre a diciembre,Sinaloa,via clinicas pensionados,197,hombres,2021-12-31
2021,octubre a diciembre,Sonora,via clinicas pensionados,589,hombres,2021-12-31
2021,octubre a diciembre,Tabasco,via clinicas pensionados,48,hombres,2021-12-31
2021,octubre a diciembre,Tamaulipas,via clinicas pensionados,185,hombres,2021-12-31
2021,octubre a diciembre,Tlaxcala,via clinicas pensionados,24,hombres,2021-12-31
2021,octubre a diciembre,Veracruz,via clinicas pensionados,413,hombres,2021-12-31
2021,octubre a diciembre,Yucatán,via clinicas pensionados,596,hombres,2021-12-31
2021,octubre a diciembre,Zacatecas,via clinicas pensionados,103,hombres,2021-12-31
2021,octubre a diciembre,Zona Norte,via clinicas pensionados,224,hombres,2021-12-31
2021,octubre a diciembre,Zona Oriente,via clinicas pensionados,178,hombres,2021-12-31
2021,octubre a diciembre,Zona Poniente,via clinicas pensionados,135,hombres,2021-12-31
2021,octubre a diciembre,Zona Sur,via clinicas pensionados,733,hombres,2021-12-31
2022,enero a marzo,Aguascalientes,via clinicas pensionados,985,hombres,2022-03-31
2022,enero a marzo,Baja California,via clinicas pensionados,308,hombres,2022-03-31
2022,enero a marzo,Baja California Sur,via clinicas pensionados,315,hombres,2022-03-31
2022,enero a marzo,Campeche,via clinicas pensionados,22,hombres,2022-03-31
2022,enero a marzo,Chiapas,via clinicas pensionados,725,hombres,2022-03-31
2022,enero a marzo,Chihuahua,via clinicas pensionados,724,hombres,2022-03-31
2022,enero a marzo,Coahuila,via clinicas pensionados,333,hombres,2022-03-31
2022,enero a marzo,Colima,via clinicas pensionados,83,hombres,2022-03-31
2022,enero a marzo,Durango,via clinicas pensionados,70,hombres,2022-03-31
2022,enero a marzo,Estado De Mexico,via clinicas pensionados,840,hombres,2022-03-31
2022,enero a marzo,Guanajuato,via clinicas pensionados,235,hombres,2022-03-31
2022,enero a marzo,Guerrero,via clinicas pensionados,122,hombres,2022-03-31
2022,enero a marzo,Hidalgo,via clinicas pensionados,69,hombres,2022-03-31
2022,enero a marzo,Jalisco,via clinicas pensionados,68,hombres,2022-03-31
2022,enero a marzo,Michoacan,via clinicas pensionados,453,hombres,2022-03-31
2022,enero a marzo,Morelos,via clinicas pensionados,492,hombres,2022-03-31
2022,enero a marzo,Nayarit,via clinicas pensionados,1239,hombres,2022-03-31
2022,enero a marzo,Nuevo León,via clinicas pensionados,276,hombres,2022-03-31
2022,enero a marzo,Oaxaca,via clinicas pensionados,266,hombres,2022-03-31
2022,enero a marzo,Puebla,via clinicas pensionados,211,hombres,2022-03-31
2022,enero a marzo,Queretaro,via clinicas pensionados,136,hombres,2022-03-31
2022,enero a marzo,Quintana Roo,via clinicas pensionados,607,hombres,2022-03-31
2022,enero a marzo,San Luis Potosí,via clinicas pensionados,639,hombres,2022-03-31
2022,enero a marzo,Sinaloa,via clinicas pensionados,194,hombres,2022-03-31
2022,enero a marzo,Sonora,via clinicas pensionados,524,hombres,2022-03-31
2022,enero a marzo,Tabasco,via clinicas pensionados,38,hombres,2022-03-31
2022,enero a marzo,Tamaulipas,via clinicas pensionados,156,hombres,2022-03-31
2022,enero a marzo,Tlaxcala,via clinicas pensionados,12,hombres,2022-03-31
2022,enero a marzo,Veracruz,via clinicas pensionados,325,hombres,2022-03-31
2022,enero a marzo,Yucatán,via clinicas pensionados,465,hombres,2022-03-31
2022,enero a marzo,Zacatecas,via clinicas pensionados,70,hombres,2022-03-31
2022,enero a marzo,Zona Norte,via clinicas pensionados,125,hombres,2022-03-31
2022,enero a marzo,Zona Oriente,via clinicas pensionados,137,hombres,2022-03-31
2022,enero a marzo,Zona Poniente,via clinicas pensionados,74,hombres,2022-03-31
2022,enero a marzo,Zona Sur,via clinicas pensionados,274,hombres,2022-03-31
2022,abril a junio,Aguascalientes,via clinicas pensionados,1242,hombres,2022-06-30
2022,abril a junio,Baja California,via clinicas pensionados,460,hombres,2022-06-30
2022,abril a junio,Baja California Sur,via clinicas pensionados,450,hombres,2022-06-30
2022,abril a junio,Campeche,via clinicas pensionados,40,hombres,2022-06-30
2022,abril a junio,Chiapas,via clinicas pensionados,771,hombres,2022-06-30
2022,abril a junio,Chihuahua,via clinicas pensionados,902,hombres,2022-06-30
2022,abril a junio,Coahuila,via clinicas pensionados,428,hombres,2022-06-30
2022,abril a junio,Colima,via clinicas pensionados,88,hombres,2022-06-30
2022,abril a junio,Durango,via clinicas pensionados,165,hombres,2022-06-30
2022,abril a junio,Estado De Mexico,via clinicas pensionados,1709,hombres,2022-06-30
2022,abril a junio,Guanajuato,via clinicas pensionados,220,hombres,2022-06-30
2022,abril a junio,Guerrero,via clinicas pensionados,171,hombres,2022-06-30
2022,abril a junio,Hidalgo,via clinicas pensionados,204,hombres,2022-06-30
2022,abril a junio,Jalisco,via clinicas pensionados,140,hombres,2022-06-30
2022,abril a junio,Michoacan,via clinicas pensionados,515,hombres,2022-06-30
2022,abril a junio,Morelos,via clinicas pensionados,663,hombres,2022-06-30
2022,abril a junio,Nayarit,via clinicas pensionados,1283,hombres,2022-06-30
2022,abril a junio,Nuevo León,via clinicas pensionados,326,hombres,2022-06-30
2022,abril a junio,Oaxaca,via clinicas pensionados,261,hombres,2022-06-30
2022,abril a junio,Puebla,via clinicas pensionados,217,hombres,2022-06-30
2022,abril a junio,Queretaro,via clinicas pensionados,168,hombres,2022-06-30
2022,abril a junio,Quintana Roo,via clinicas pensionados,821,hombres,2022-06-30
2022,abril a junio,San Luis Potosí,via clinicas pensionados,815,hombres,2022-06-30
2022,abril a junio,Sinaloa,via clinicas pensionados,310,hombres,2022-06-30
2022,abril a junio,Sonora,via clinicas pensionados,576,hombres,2022-06-30
2022,abril a junio,Tabasco,via clinicas pensionados,53,hombres,2022-06-30
2022,abril a junio,Tamaulipas,via clinicas pensionados,200,hombres,2022-06-30
2022,abril a junio,Tlaxcala,via clinicas pensionados,28,hombres,2022-06-30
2022,abril a junio,Veracruz,via clinicas pensionados,322,hombres,2022-06-30
2022,abril a junio,Yucatán,via clinicas pensionados,512,hombres,2022-06-30
2022,abril a junio,Zacatecas,via clinicas pensionados,83,hombres,2022-06-30
2022,abril a junio,Zona Norte,via clinicas pensionados,261,hombres,2022-06-30
2022,abril a junio,Zona Oriente,via clinicas pensionados,222,hombres,2022-06-30
2022,abril a junio,Zona Poniente,via clinicas pensionados,170,hombres,2022-06-30
2022,abril a junio,Zona Sur,via clinicas pensionados,1009,hombres,2022-06-30
2022,julio a septiembre,Aguascalientes,via clinicas pensionados,1148,hombres,2022-09-30
2022,julio a septiembre,Baja California,via clinicas pensionados,548,hombres,2022-09-30
2022,julio a septiembre,Baja California Sur,via clinicas pensionados,478,hombres,2022-09-30
2022,julio a septiembre,Campeche,via clinicas pensionados,371,hombres,2022-09-30
2022,julio a septiembre,Chiapas,via clinicas pensionados,806,hombres,2022-09-30
2022,julio a septiembre,Chihuahua,via clinicas pensionados,1086,hombres,2022-09-30
2022,julio a septiembre,Coahuila,via clinicas pensionados,487,hombres,2022-09-30
2022,julio a septiembre,Colima,via clinicas pensionados,132,hombres,2022-09-30
2022,julio a septiembre,Durango,via clinicas pensionados,135,hombres,2022-09-30
2022,julio a septiembre,Estado De Mexico,via clinicas pensionados,1642,hombres,2022-09-30
2022,julio a septiembre,Guanajuato,via clinicas pensionados,205,hombres,2022-09-30
2022,julio a septiembre,Guerrero,via clinicas pensionados,177,hombres,2022-09-30
2022,julio a septiembre,Hidalgo,via clinicas pensionados,153,hombres,2022-09-30
2022,julio a septiembre,Jalisco,via clinicas pensionados,149,hombres,2022-09-30
2022,julio a septiembre,Michoacan,via clinicas pensionados,571,hombres,2022-09-30
2022,julio a septiembre,Morelos,via clinicas pensionados,512,hombres,2022-09-30
2022,julio a septiembre,Nayarit,via clinicas pensionados,727,hombres,2022-09-30
2022,julio a septiembre,Nuevo León,via clinicas pensionados,240,hombres,2022-09-30
2022,julio a septiembre,Oaxaca,via clinicas pensionados,295,hombres,2022-09-30
2022,julio a septiembre,Puebla,via clinicas pensionados,296,hombres,2022-09-30
2022,julio a septiembre,Queretaro,via clinicas pensionados,146,hombres,2022-09-30
2022,julio a septiembre,Quintana Roo,via clinicas pensionados,542,hombres,2022-09-30
2022,julio a septiembre,San Luis Potosí,via clinicas pensionados,810,hombres,2022-09-30
2022,julio a septiembre,Sinaloa,via clinicas pensionados,368,hombres,2022-09-30
2022,julio a septiembre,Sonora,via clinicas pensionados,575,hombres,2022-09-30
2022,julio a septiembre,Tabasco,via clinicas pensionados,61,hombres,2022-09-30
2022,julio a septiembre,Tamaulipas,via clinicas pensionados,291,hombres,2022-09-30
2022,julio a septiembre,Tlaxcala,via clinicas pensionados,16,hombres,2022-09-30
2022,julio a septiembre,Veracruz,via clinicas pensionados,388,hombres,2022-09-30
2022,julio a septiembre,Yucatán,via clinicas pensionados,595,hombres,2022-09-30
2022,julio a septiembre,Zacatecas,via clinicas pensionados,216,hombres,2022-09-30
2022,julio a septiembre,Zona Norte,via clinicas pensionados,272,hombres,2022-09-30
2022,julio a septiembre,Zona Oriente,via clinicas pensionados,239,hombres,2022-09-30
2022,julio a septiembre,Zona Poniente,via clinicas pensionados,310,hombres,2022-09-30
2022,julio a septiembre,Zona Sur,via clinicas pensionados,1254,hombres,2022-09-30
2022,octubre a diciembre,Aguascalientes,via clinicas pensionados,182,hombres,2022-12-31
2022,octubre a diciembre,Baja California,via clinicas pensionados,700,hombres,2022-12-31
2022,octubre a diciembre,Baja California Sur,via clinicas pensionados,459,hombres,2022-12-31
2022,octubre a diciembre,Campeche,via clinicas pensionados,425,hombres,2022-12-31
2022,octubre a diciembre,Chiapas,via clinicas pensionados,852,hombres,2022-12-31
2022,octubre a diciembre,Chihuahua,via clinicas pensionados,995,hombres,2022-12-31
2022,octubre a diciembre,Coahuila,via clinicas pensionados,539,hombres,2022-12-31
2022,octubre a diciembre,Colima,via clinicas pensionados,101,hombres,2022-12-31
2022,octubre a diciembre,Durango,via clinicas pensionados,151,hombres,2022-12-31
2022,octubre a diciembre,Estado De Mexico,via clinicas pensionados,1558,hombres,2022-12-31
2022,octubre a diciembre,Guanajuato,via clinicas pensionados,178,hombres,2022-12-31
2022,octubre a diciembre,Guerrero,via clinicas pensionados,271,hombres,2022-12-31
2022,octubre a diciembre,Hidalgo,via clinicas pensionados,112,hombres,2022-12-31
2022,octubre a diciembre,Jalisco,via clinicas pensionados,248,hombres,2022-12-31
2022,octubre a diciembre,Michoacan,via clinicas pensionados,549,hombres,2022-12-31
2022,octubre a diciembre,Morelos,via clinicas pensionados,539,hombres,2022-12-31
2022,octubre a diciembre,Nayarit,via clinicas pensionados,713,hombres,2022-12-31
2022,octubre a diciembre,Nuevo León,via clinicas pensionados,282,hombres,2022-12-31
2022,octubre a diciembre,Oaxaca,via clinicas pensionados,284,hombres,2022-12-31
2022,octubre a diciembre,Puebla,via clinicas pensionados,201,hombres,2022-12-31
2022,octubre a diciembre,Queretaro,via clinicas pensionados,182,hombres,2022-12-31
2022,octubre a diciembre,Quintana Roo,via clinicas pensionados,629,hombres,2022-12-31
2022,octubre a diciembre,San Luis Potosí,via clinicas pensionados,968,hombres,2022-12-31
2022,octubre a diciembre,Sinaloa,via clinicas pensionados,420,hombres,2022-12-31
2022,octubre a diciembre,Sonora,via clinicas pensionados,606,hombres,2022-12-31
2022,octubre a diciembre,Tabasco,via clinicas pensionados,47,hombres,2022-12-31
2022,octubre a diciembre,Tamaulipas,via clinicas pensionados,289,hombres,2022-12-31
2022,octubre a diciembre,Tlaxcala,via clinicas pensionados,31,hombres,2022-12-31
2022,octubre a diciembre,Veracruz,via clinicas pensionados,442,hombres,2022-12-31
2022,octubre a diciembre,Yucatán,via clinicas pensionados,710,hombres,2022-12-31
2022,octubre a diciembre,Zacatecas,via clinicas pensionados,266,hombres,2022-12-31
2022,octubre a diciembre,Zona Norte,via clinicas pensionados,480,hombres,2022-12-31
2022,octubre a diciembre,Zona Oriente,via clinicas pensionados,326,hombres,2022-12-31
2022,octubre a diciembre,Zona Poniente,via clinicas pensionados,389,hombres,2022-12-31
2022,octubre a diciembre,Zona Sur,via clinicas pensionados,1590,hombres,2022-12-31
2023,enero a marzo,Aguascalientes,via clinicas pensionados,249,hombres,2023-03-31
2023,enero a marzo,Baja California,via clinicas pensionados,855,hombres,2023-03-31
2023,enero a marzo,Baja California Sur,via clinicas pensionados,476,hombres,2023-03-31
2023,enero a marzo,Campeche,via clinicas pensionados,411,hombres,2023-03-31
2023,enero a marzo,Chiapas,via clinicas pensionados,879,hombres,2023-03-31
2023,enero a marzo,Chihuahua,via clinicas pensionados,1056,hombres,2023-03-31
2023,enero a marzo,Coahuila,via clinicas pensionados,764,hombres,2023-03-31
2023,enero a marzo,Colima,via clinicas pensionados,158,hombres,2023-03-31
2023,enero a marzo,Durango,via clinicas pensionados,178,hombres,2023-03-31
2023,enero a marzo,Estado De Mexico,via clinicas pensionados,1732,hombres,2023-03-31
2023,enero a marzo,Guanajuato,via clinicas pensionados,224,hombres,2023-03-31
2023,enero a marzo,Guerrero,via clinicas pensionados,429,hombres,2023-03-31
2023,enero a marzo,Hidalgo,via clinicas pensionados,94,hombres,2023-03-31
2023,enero a marzo,Jalisco,via clinicas pensionados,387,hombres,2023-03-31
2023,enero a marzo,Michoacan,via clinicas pensionados,545,hombres,2023-03-31
2023,enero a marzo,Morelos,via clinicas pensionados,582,hombres,2023-03-31
2023,enero a marzo,Nayarit,via clinicas pensionados,853,hombres,2023-03-31
2023,enero a marzo,Nuevo León,via clinicas pensionados,288,hombres,2023-03-31
2023,enero a marzo,Oaxaca,via clinicas pensionados,347,hombres,2023-03-31
2023,enero a marzo,Puebla,via clinicas pensionados,264,hombres,2023-03-31
2023,enero a marzo,Queretaro,via clinicas pensionados,168,hombres,2023-03-31
2023,enero a marzo,Quintana Roo,via clinicas pensionados,850,hombres,2023-03-31
2023,enero a marzo,San Luis Potosí,via clinicas pensionados,1028,hombres,2023-03-31
2023,enero a marzo,Sinaloa,via clinicas pensionados,515,hombres,2023-03-31
2023,enero a marzo,Sonora,via clinicas pensionados,750,hombres,2023-03-31
2023,enero a marzo,Tabasco,via clinicas pensionados,210,hombres,2023-03-31
2023,enero a marzo,Tamaulipas,via clinicas pensionados,262,hombres,2023-03-31
2023,enero a marzo,Tlaxcala,via clinicas pensionados,31,hombres,2023-03-31
2023,enero a marzo,Veracruz,via clinicas pensionados,595,hombres,2023-03-31
2023,enero a marzo,Yucatán,via clinicas pensionados,833,hombres,2023-03-31
2023,enero a marzo,Zacatecas,via clinicas pensionados,328,hombres,2023-03-31
2023,enero a marzo,Zona Norte,via clinicas pensionados,1058,hombres,2023-03-31
2023,enero a marzo,Zona Oriente,via clinicas pensionados,402,hombres,2023-03-31
2023,enero a marzo,Zona Poniente,via clinicas pensionados,542,hombres,2023-03-31
2023,enero a marzo,Zona Sur,via clinicas pensionados,1734,hombres,2023-03-31
2023,abril a junio,Aguascalientes,via clinicas pensionados,413,hombres,2023-06-30
2023,abril a junio,Baja California,via clinicas pensionados,909,hombres,2023-06-30
2023,abril a junio,Baja California Sur,via clinicas pensionados,506,hombres,2023-06-30
2023,abril a junio,Campeche,via clinicas pensionados,506,hombres,2023-06-30
2023,abril a junio,Chiapas,via clinicas pensionados,937,hombres,2023-06-30
2023,abril a junio,Chihuahua,via clinicas pensionados,1046,hombres,2023-06-30
2023,abril a junio,Coahuila,via clinicas pensionados,838,hombres,2023-06-30
2023,abril a junio,Colima,via clinicas pensionados,136,hombres,2023-06-30
2023,abril a junio,Durango,via clinicas pensionados,421,hombres,2023-06-30
2023,abril a junio,Estado De Mexico,via clinicas pensionados,1867,hombres,2023-06-30
2023,abril a junio,Guanajuato,via clinicas pensionados,298,hombres,2023-06-30
2023,abril a junio,Guerrero,via clinicas pensionados,654,hombres,2023-06-30
2023,abril a junio,Hidalgo,via clinicas pensionados,94,hombres,2023-06-30
2023,abril a junio,Jalisco,via clinicas pensionados,308,hombres,2023-06-30
2023,abril a junio,Michoacan,via clinicas pensionados,636,hombres,2023-06-30
2023,abril a junio,Morelos,via clinicas pensionados,747,hombres,2023-06-30
2023,abril a junio,Nayarit,via clinicas pensionados,985,hombres,2023-06-30
2023,abril a junio,Nuevo León,via clinicas pensionados,396,hombres,2023-06-30
2023,abril a junio,Oaxaca,via clinicas pensionados,691,hombres,2023-06-30
2023,abril a junio,Puebla,via clinicas pensionados,219,hombres,2023-06-30
2023,abril a junio,Queretaro,via clinicas pensionados,151,hombres,2023-06-30
2023,abril a junio,Quintana Roo,via clinicas pensionados,1066,hombres,2023-06-30
2023,abril a junio,San Luis Potosí,via clinicas pensionados,1099,hombres,2023-06-30
2023,abril a junio,Sinaloa,via clinicas pensionados,659,hombres,2023-06-30
2023,abril a junio,Sonora,via clinicas pensionados,853,hombres,2023-06-30
2023,abril a junio,Tabasco,via clinicas pensionados,417,hombres,2023-06-30
2023,abril a junio,Tamaulipas,via clinicas pensionados,253,hombres,2023-06-30
2023,abril a junio,Tlaxcala,via clinicas pensionados,40,hombres,2023-06-30
